concept_index,unique_id,concept,category_bottom_up,category_wordnet,category_manual,Percent_known,Concreteness (M),COCA word freq,SUBTLEX freq,categories_53,image-label_nameability_mean,image-label_consistency_mean,image-label_ratings-per-image_mean,property_manmade_mean,property_precious_mean,property_lives_mean,property_heavy_mean,property_natural_mean,property_moves_mean,property_grasp_mean,property_hold_mean,property_be-moved_mean,property_pleasant_mean,property_arousal_mean,property_arousal_work-time_mean
1447,sink,sink,,,,1.0,4.74,7052.0,863.0,,0.953193441,0.953193441,18.13333333,6.8649,3.1351,1.1081,6.2162,1.6757,1.4865,4.5135,2.6216,2.0541,4.8919,4.4,5049.78
1448,siren,siren,,,,1.0,4.45,3027.0,334.0,,0.31671562,0.402370935,17.92307692,6.7222,2.4722,1.4444,4.75,1.3056,2.0278,4.1944,3.5,3.3611,1.9167,4.813953488,6105.465115999999
1449,skateboard,skateboard,sports equipment,"container, vehicle","toy, vehicle, sports equipment",1.0,4.86,539.0,85.0,sports equipment|toy|vehicle,0.845575335,0.845575335,18.28571429,6.641,3.4615,1.3077,2.6667,1.8205,5.3333,5.8718,6.2051,6.359,5.2051,4.428571429,4082.693878
1450,skeleton,skeleton,,body part,body part,1.0,4.97,3154.0,261.0,body part,0.876396721,0.876396721,18.6875,2.2222,4.0556,1.9444,3.8333,6.4167,1.8889,4.25,3.6389,3.6111,2.2778,5.586956522,6575.804348
1451,skewer,skewer,kitchen tool,,kitchen tool,1.0,4.46,1031.0,21.0,kitchen tool,0.392132496,0.431838379,18.16666667,6.2432,2.2703,1.3784,1.3243,3.7838,2.3514,6.3514,6.5405,6.6486,4.3514,3.902439024,6420.341463000001
1452,ski,ski,sports equipment,,sports equipment,1.0,4.63,11656.0,413.0,sports equipment,0.874608136,0.874608136,17.15384615,6.8649,3.3784,1.1892,3.7027,1.5405,4.1892,5.2162,5.2162,5.6757,4.973,3.956521739,5124.608696
1453,ski_boots,ski boots,sports equipment,,"sports equipment, clothing",1.0,4.78,,0.0,clothing|footwear|sports equipment,0.579945291,0.603418142,17.61538462,6.6389,3.5278,1.25,4.3611,1.8611,2.9167,5.5278,5.7778,5.9167,4.7222,4.113636364,7530.772727
1454,ski_lift,ski lift,,,,1.0,5.0,,0.0,,0.787873022,0.770468911,17.8125,6.5897,3.4103,1.4359,6.5385,1.5385,6.3846,3.7179,2.4103,3.1538,4.8718,4.340425532,4845.468085
1455,ski_pole,ski pole,sports equipment,,sports equipment,1.0,4.86,,0.0,sports equipment,0.633043086,0.633043086,17.58333333,6.8108,2.7838,1.2162,2.4865,1.6486,2.8649,6.1622,6.2703,6.2973,4.6216,4.450980392,9062.176471
1456,skin,skin,body part,body part,body part,1.0,4.79,39893.0,2246.0,body part,0.743889418,0.743889418,17.92307692,2.1892,5.9189,6.3514,2.8919,6.8378,4.3243,5.2162,4.5405,4.0811,5.3243,3.772727273,5604.5
1457,skirt,skirt,clothing,clothing,clothing,1.0,4.82,8167.0,508.0,clothing|women's clothing,0.930673948,0.930673948,17.8,6.7179,3.8205,1.3077,1.6154,2.5385,2.8462,6.4359,6.6154,6.5897,5.7436,3.588235294,6408.117647
1458,skull,skull,body part,body part,body part,1.0,4.83,6313.0,750.0,body part,0.970748988,0.970748988,18.69230769,1.4167,5.1389,3.3889,3.6389,6.3889,3.75,4.8611,5.4722,5.6667,3.0278,5.234042553,5680.765957
1459,skunk,skunk,animal,animal,animal,1.0,4.88,738.0,166.0,animal|mammal,0.945549228,0.945549228,18.28571429,1.0526,4.0789,6.9211,2.4474,6.6579,6.9211,3.2105,3.1053,3.8684,3.0263,4.466666667,7262.688889
1460,sled,sled,sports equipment,vehicle,"vehicle, sports equipment",1.0,5.0,1243.0,149.0,sports equipment|vehicle,0.795528036,0.799914001,18.0,6.4615,4.5385,1.7436,4.4359,3.0256,5.0769,5.4103,4.6154,5.6154,5.4615,3.730769231,5121.307692
1461,sledgehammer,sledgehammer,tool,tool,tool,0.97,4.89,388.0,45.0,construction equipment|hardware|tool,0.188524384,0.386814982,18.0,6.7838,2.8919,1.2703,6.027,1.8649,2.6757,5.2973,4.5676,4.0811,3.7838,4.790697674,7254.046512000001
1462,sleeping_bag,sleeping bag,,container,,1.0,4.79,,0.0,,0.926335139,0.926335139,18.08333333,6.7222,3.3056,1.25,2.7222,1.5,1.8611,5.5278,5.9167,6.0,5.2222,4.063829787,5801.93617
1463,slicer,slicer,kitchen appliance,,"electronic device, kitchen appliance",1.0,4.72,165.0,6.0,electronic device|kitchen appliance,0.815971301,0.815971301,18.35714286,6.55,2.975,1.1,5.65,1.225,4.625,4.225,4.05,4.35,4.05,4.372093023,5920.046512
1464,slide,slide,,toy,,1.0,4.48,7780.0,909.0,,0.903865132,0.903865132,18.375,6.641,3.2564,1.1026,6.1282,1.7179,1.4872,3.8974,2.359,1.8462,6.2308,4.021276596,5768.808511
1465,slime,slime,toy,,,1.0,4.48,631.0,141.0,,0.605263158,0.609892788,18.41666667,6.3947,1.9474,1.3684,1.7105,2.1053,4.0,4.4211,4.3947,5.5789,3.8158,4.363636364,6892.431818000001
1466,sling,sling,medical equipment,,medical equipment,1.0,4.52,913.0,117.0,medical equipment,0.864710541,0.864710541,18.0,6.5526,3.4737,1.1579,1.2105,1.8158,2.6842,6.2895,6.4211,6.1053,3.1579,4.818181818,6198.227273
1467,slingshot,slingshot,weapon,toy,"weapon, toy",1.0,4.87,308.0,71.0,toy|weapon,0.919837891,0.919837891,17.25,6.8684,2.3421,1.1316,1.7105,1.7105,4.0789,6.2368,6.4211,6.2368,3.6053,3.886363636000001,7320.0
1468,slipper,slipper,,,clothing,1.0,4.86,2000.0,113.0,clothing|footwear,0.872161306,0.872161306,17.66666667,6.9167,3.4167,1.1389,1.3333,1.5278,2.2778,6.2778,6.6944,6.8056,5.9444,3.3461538460000004,5914.192308
1469,slot,slot,,,,1.0,4.45,5130.0,280.0,,0.610572245,0.610572245,17.46153846,6.2632,2.4737,1.0789,2.7632,2.1579,1.4737,3.2895,2.5789,2.3684,3.9211,4.040816327,9579.102041
1470,slot_machine,slot machine,,,electronic device,1.0,4.83,,0.0,electronic device|game,0.83452213,0.83452213,17.86666667,6.5556,2.7778,1.2222,6.4167,1.3056,3.0833,4.0278,2.3056,2.3889,4.25,4.627906977,8234.186047
1471,sloth,sloth,animal,animal,animal,1.0,4.83,437.0,74.0,animal|mammal,0.896145798,0.896145798,18.41666667,1.027,5.4054,6.9459,4.973,6.6757,6.7027,3.5676,3.7838,3.7297,5.3784,4.571428571,6750.346939
1472,slug,slug,animal,animal,animal,1.0,4.64,1488.0,253.0,animal,0.78931305,0.793072448,17.78571429,1.1795,2.9487,6.7179,1.3333,6.8205,6.7949,4.7692,5.1026,5.6154,2.7436,4.833333333,5119.238095000001
1473,smoke_alarm,smoke alarm,,,electronic device,1.0,4.74,,0.0,electronic device|safety equipment,0.214297744,0.567053664,18.33333333,6.6667,4.5128,1.1795,1.4615,1.3077,1.5128,5.9487,5.9231,5.0256,3.3077,4.181818182,6951.563636
1474,smoothie,smoothie,drink,"food, beverage",drink,1.0,4.62,201.0,37.0,drink,0.554123667,0.574460969,17.92857143,6.5405,4.0,1.4324,1.9459,4.8649,1.9189,5.4324,5.7027,5.9189,6.2703,3.571428571,4482.183673
1475,snack,snack,food,food,food,1.0,4.36,4758.0,466.0,food,0.407003328,0.533713178,17.57142857,6.2308,4.4615,1.4615,2.0513,3.9487,1.6667,6.3333,6.4359,6.5385,6.3077,4.651162791,5836.488372
1476,snail,snail,animal,animal,animal,1.0,4.93,1461.0,90.0,animal|sea animal|seafood,0.966989843,0.966989843,17.47368421,1.3947,4.8158,6.4737,1.6053,6.5789,6.6579,6.0,6.1579,6.3421,4.2368,3.840909091,12736.52273
1477,snake,snake,,animal,animal,1.0,5.0,8523.0,1140.0,animal,0.972752193,0.972752193,17.875,1.3846,3.5897,6.8974,3.9744,6.5128,6.8974,3.0769,3.1026,3.6667,2.6154,5.3,4462.04
1478,snorkel,snorkel,,,sports equipment,1.0,4.56,121.0,31.0,sports equipment,0.603422773,0.603422773,18.35714286,6.5263,3.4474,1.3947,1.9474,1.6053,2.3158,5.9737,6.2368,6.1579,4.6579,4.127659574,4755.106382999999
1479,snow,snow,,,,1.0,4.85,21011.0,1599.0,,0.959795322,0.959795322,17.91666667,1.3158,4.8684,1.8421,4.1316,6.6316,4.1842,5.3947,5.4474,4.6316,5.1579,3.333333333,4743.229167
1480,snowball,snowball,,toy,,1.0,4.93,825.0,71.0,,0.809310859,0.809310859,17.91666667,4.8947,3.7105,1.6316,2.1579,5.1579,4.1842,6.3158,6.2105,6.2895,5.2368,4.088888889,5218.444444
1481,snowboard,snowboard,sports equipment,,sports equipment,1.0,4.86,558.0,40.0,sports equipment,0.724276377,0.724276377,17.83333333,6.6053,3.3421,1.3684,3.7105,1.6316,3.9737,5.6053,5.5789,5.5789,4.9737,4.1875,9514.0
1482,snowman,snowman,,,,1.0,4.64,461.0,97.0,,0.90082631,0.90082631,17.83333333,6.6757,5.0811,1.2432,5.3514,4.3243,1.5405,3.5135,2.4054,2.3784,6.0541,4.088888889,5159.066667
1483,snowmobile,snowmobile,vehicle,"container, vehicle",vehicle,1.0,4.81,884.0,15.0,vehicle,0.595310529,0.595310529,17.83333333,6.5526,3.6842,1.3421,6.6842,1.2895,6.0789,4.2632,2.2105,5.3158,5.2632,4.531914894,5293.361702
1484,snowplow,snowplow,vehicle,"container, vehicle",vehicle,1.0,4.97,160.0,20.0,vehicle,0.284408683,0.505846162,17.41666667,6.7059,3.5588,1.5588,6.7941,1.5882,6.0882,3.0882,2.3235,3.8235,4.1765,4.367346939,5193.979592000001
1485,snowshoe,snowshoe,,,"sports equipment, clothing",1.0,4.67,596.0,2.0,clothing|footwear|sports equipment,0.308520547,0.452814162,17.69230769,6.8158,3.5789,1.2105,2.9737,1.6842,3.5,5.6316,5.7105,5.9737,4.6579,4.212765957,9180.723404
1486,snowsuit,snowsuit,clothing,clothing,clothing,1.0,5.0,133.0,6.0,clothing|outerwear,0.366617934,0.429053434,18.08333333,6.8205,4.1795,1.4615,2.6923,2.0769,2.5641,5.9487,6.2308,6.359,4.8718,3.425531915,6438.361702
1487,soap,soap,,,,1.0,4.93,5952.0,775.0,personal hygiene item,0.949074074,0.958333333,17.91666667,6.4872,4.3846,1.3077,1.8205,3.5897,2.0,5.5897,5.4103,6.1795,5.7436,3.864864865,4549.567568
1488,soccer_ball,soccer ball,sports equipment,,sports equipment,1.0,4.89,,0.0,sports equipment,0.881471448,0.827102352,18.30769231,6.5278,3.1111,1.5,2.1111,1.8056,5.3333,5.7778,6.3333,6.5556,4.6667,3.775,5093.675
1489,sock,sock,clothing,clothing,clothing,1.0,4.91,6273.0,458.0,clothing|footwear,0.984210526,0.984210526,18.53846154,6.7105,3.6053,1.2895,1.2105,2.2632,1.7105,6.6579,6.8158,6.6579,5.1316,3.888888889,4889.333333
1490,soda,soda,drink,"food, beverage",drink,1.0,4.97,4777.0,1012.0,drink,0.120330237,0.38020045,18.16666667,6.7436,2.7692,1.2308,1.9231,2.0769,2.8462,4.7436,4.8718,5.7436,5.6154,4.173076923,8423.711538
1491,soda_fountain,soda fountain,,,,1.0,4.46,,0.0,home appliance,0.237950835,0.291457953,18.15384615,6.9189,3.0541,1.2162,6.1081,1.7297,2.7297,3.4865,1.8649,2.2703,5.2432,3.913043478,5415.76087
1492,sofa_bed,sofa bed,furniture,furniture,furniture,1.0,4.78,,0.0,furniture,0.339601029,0.301358128,18.07692308,6.8421,3.8684,1.1842,6.1842,1.5526,2.6579,3.6053,2.0789,2.4211,5.6053,3.738095238,5547.285714
1493,solar_panel,solar panel,,,,0.96,4.85,,0.0,,0.927355389,0.927355389,18.07692308,6.6579,4.1053,1.4211,5.9211,2.3421,1.9211,3.5789,2.9211,2.8158,4.6053,3.921568627,4492.294118
1494,soldering_iron,soldering iron,tool,tool,tool,0.97,4.68,,0.0,hardware|tool,0.310243747,0.333755651,17.5,6.7778,3.0278,1.1944,3.2778,1.5556,2.6389,6.0556,6.0556,6.1667,3.8333,4.5,4322.5434780000005
1495,sombrero,sombrero,,clothing,"clothing, clothing accessory",1.0,4.7,210.0,14.0,clothing|clothing accessory|headwear,0.761237243,0.810256851,17.58333333,6.7692,3.6154,1.3333,1.8205,1.9744,1.7436,6.3846,6.4359,6.4872,5.2564,3.630434783,5533.326087
1496,sonogram,sonogram,,,,0.97,4.48,209.0,14.0,,0.356989429,0.484429825,18.38461538,6.0526,5.8947,2.5263,2.8158,3.0526,3.4474,5.1579,5.0526,5.1053,5.4474,4.222222222,4420.511111
1497,sorbet,sorbet,dessert,"food, dessert","food, dessert",1.0,4.43,468.0,14.0,dessert|food,0.385402692,0.436959279,17.66666667,6.1579,4.0,1.6579,1.5263,3.8421,1.9737,5.3158,5.2632,5.9737,6.1053,3.909090909,8400.4
1498,souffle,souffle,"food, dessert",food,"food, dessert",0.88,4.57,491.0,22.0,dessert|food,0.00617284,0.461466097,17.77777778,6.7179,4.1538,1.3333,1.7179,2.2821,2.0513,5.1538,5.8205,6.1026,6.0769,4.0476190480000005,7321.904762
1499,soup,soup,food,food,food,1.0,4.72,10571.0,1285.0,food,0.905699604,0.905699604,17.66666667,6.5833,3.9444,1.6389,2.4444,4.3333,2.9722,3.5,3.8056,5.9167,6.0,4.1111111110000005,5060.555556
1500,soy_sauce,soy sauce,,food,food,1.0,4.97,,0.0,condiment|food,0.425807968,0.443436173,17.61538462,6.2105,3.3947,1.7632,1.9737,3.5,2.5789,4.7105,5.0263,5.9737,5.3684,4.2,5318.444444
1501,space_shuttle,space shuttle,,vehicle,vehicle,1.0,4.82,,0.0,vehicle,0.492136024,0.487611138,17.84615385,6.7105,5.3684,1.3684,7.0,1.3684,6.2368,1.8421,1.1842,1.9737,4.6842,4.9361702130000005,5765.702128
1502,spacesuit,spacesuit,,clothing,clothing,1.0,4.96,333.0,6.0,clothing|protective clothing|safety equipment,0.600369797,0.627875244,18.16666667,6.7105,5.4474,1.5526,5.1579,1.6316,2.6842,4.6316,4.3947,4.9737,4.7368,4.285714286,5272.285714
1503,spaghetti,spaghetti,food,,food,1.0,5.0,1739.0,302.0,food,0.377975883,0.494947233,17.5,6.3158,3.1579,1.5263,1.7632,3.1579,2.7632,5.2368,5.3947,6.0526,5.3684,4.170212766000001,8268.531915000001
1504,spam,spam,food,food,food,0.97,4.18,1083.0,59.0,food,0.758720689,0.758720689,17.91666667,6.3243,2.6216,1.5405,2.1351,2.6216,1.5135,5.9189,6.3243,6.5405,3.5405,4.416666667,8184.125
1505,spareribs,spareribs,food,,food,0.97,4.76,66.0,22.0,food,0.062217951,0.725440676,18.23076923,3.9444,3.9444,1.8611,3.0,5.0556,1.6389,6.0278,6.2222,6.4444,6.1667,4.11627907,5437.627907
1506,spark_plug,spark plug,part of car,,part of car,0.97,4.66,,0.0,hardware|part of car,0.552559196,0.490101121,18.33333333,6.8974,2.8718,1.2308,2.1026,1.5385,1.7692,6.359,6.5897,6.1795,4.2821,4.204081633,4708.428571
1507,sparkler,sparkler,,,,1.0,4.68,194.0,3.0,,0.796227497,0.803245041,18.06666667,6.5676,3.4865,1.5135,1.2973,2.027,3.2162,6.2162,6.3243,6.4595,5.4865,4.847826087,6431.1739130000005
1508,spatula,spatula,kitchen tool,kitchen utensil,"kitchen tool, tool",0.96,4.96,919.0,56.0,kitchen tool|tool,0.860360932,0.860360932,17.92307692,6.8611,2.9444,1.0833,1.4444,1.3333,1.7222,6.7222,6.7222,6.7222,4.5833,3.98,6711.22
1509,speaker,speaker,,,,1.0,4.69,12889.0,352.0,,0.950354181,0.950354181,18.0,6.775,2.4,1.125,5.65,1.475,1.7,4.425,3.825,3.3,4.075,4.581395349,7517.325581
1510,spear,spear,weapon,weapon,weapon,0.97,5.0,2173.0,232.0,weapon,0.492715858,0.524879601,17.75,6.7368,3.1579,1.2632,4.0789,2.3421,4.0789,6.2632,6.2632,6.0263,3.3421,4.976744186,4574.604651
1511,speedboat,speedboat,,vehicle,vehicle,1.0,4.87,299.0,27.0,vehicle|watercraft,0.214331234,0.513980401,17.33333333,6.9167,4.2222,1.2778,6.8056,1.3889,6.5556,2.4167,1.1389,5.1389,5.3611,4.909090909,5322.181818
1512,speedometer,speedometer,part of car,,part of car,1.0,4.78,235.0,12.0,part of car,0.775467621,0.775467621,17.91666667,6.7222,3.2778,1.1944,2.2778,1.4444,5.1667,3.9722,3.3333,4.0278,4.1944,4.170212766000001,7037.085106
1513,spider,spider,insect,animal,animal,1.0,4.97,4215.0,515.0,animal,0.986354776,0.986354776,18.41666667,1.1579,3.2368,6.8421,1.5263,6.6316,6.7632,4.4474,4.2632,5.1053,2.3158,4.959183673,5913.959184
1514,spider_web,spider web,,,,1.0,4.97,,0.0,,0.81835987,0.577441602,17.53333333,1.4865,4.2162,2.2432,1.3514,6.1351,3.1892,3.8108,3.1351,3.2162,2.9459,4.456521738999999,8977.347826000001
1515,spinach,spinach,vegetable,vegetable,"plant, food, vegetable",1.0,4.77,2819.0,130.0,food|plant|vegetable,0.725261306,0.725261306,17.92307692,1.5278,3.8889,5.8056,1.5556,6.8611,2.9722,6.6389,6.6944,6.5556,5.4167,3.040816327,4709.734694
1516,splinter,splinter,,,,1.0,4.41,1004.0,75.0,,0.520815417,0.543476236,17.83333333,2.7941,1.2941,1.3529,1.3235,5.2059,1.9412,4.1765,4.2353,4.2353,1.3824,5.0,5956.770833
1517,sponge,sponge,,,,1.0,5.0,1717.0,342.0,,0.885595115,0.885595115,18.5,3.4054,3.7297,4.6486,1.9459,5.1351,3.027,6.2973,6.4865,6.4595,4.7027,3.666666667,6218.229167
1518,spool,spool,,,,1.0,4.62,627.0,26.0,,0.758250098,0.758250098,17.92857143,6.6216,2.3243,1.3243,2.5135,1.5946,2.9459,5.6216,5.6757,5.8378,4.1081,4.391304348,4649.521739
1519,spoon,spoon,,container,"kitchen tool, tool",1.0,4.96,6194.0,388.0,kitchen tool|tool,0.966711651,0.966711651,18.30769231,6.7568,3.0811,1.0811,1.4324,1.5676,1.8649,6.8378,6.8919,6.8378,4.8649,4.333333333,5161.523810000001
1520,spout,spout,,,,1.0,4.67,391.0,52.0,,0.398098187,0.436021119,18.71428571,6.6923,3.7179,1.3333,3.4615,2.1026,1.8462,5.2308,4.8718,3.8205,4.7179,3.916666667,8896.895833
1521,spring_roll,spring roll,food,,food,1.0,4.96,,0.0,food,0.327096233,0.387042054,18.25,6.5676,3.0811,1.3243,1.4865,3.4595,1.6757,6.3784,6.4324,6.5946,5.5676,3.723404255,5737.957447
1522,springboard,springboard,,,sports equipment,1.0,4.24,615.0,4.0,sports equipment,0.463500569,0.484643169,18.07692308,6.8158,2.5263,1.3158,4.6842,1.7105,4.4211,4.3947,3.8947,4.4474,4.6579,3.916666667,6436.145833
1523,sprinkler,sprinkler,,,,0.96,4.89,882.0,47.0,,0.953131522,0.953131522,18.13333333,6.6667,2.8205,1.2821,3.6154,1.5385,5.1538,5.3077,5.4103,5.2308,5.0,4.577777778,5923.466667000001
1524,sprouts,sprouts,"food, vegetable",,"food, vegetable",1.0,4.64,1279.0,46.0,food|vegetable,0.658219743,0.658219743,18.75,2.2703,3.973,5.2432,1.5405,6.5946,3.1081,6.1892,6.2703,6.2162,5.3784,3.380952381,6903.928571
1525,spur,spur,,,,1.0,4.57,1400.0,73.0,,0.873551904,0.873551904,18.0,6.9487,3.4615,1.0256,2.5897,1.6667,4.3077,5.359,5.641,5.8462,3.5385,4.693877551,5047.714286
1526,squash,squash,vegetable,vegetable,"food, vegetable",1.0,4.7,2957.0,223.0,food|vegetable,0.626210936,0.626210936,17.23076923,1.4737,3.8684,5.2105,3.2105,6.7895,2.3421,6.1316,6.3947,6.3684,5.3158,3.5510204080000003,5938.734694
1527,squeegee,squeegee,,,tool,0.97,4.75,105.0,14.0,tool,0.793504185,0.793504185,18.5,6.7632,2.7368,1.6316,2.0263,1.7632,3.5789,6.2105,6.2632,6.2632,4.5,3.979591837,4706.591837
1528,squid,squid,,animal,"animal, food",1.0,4.71,1271.0,141.0,animal|food|sea animal|seafood,0.69015374,0.69015374,17.30769231,1.3,4.025,6.775,2.95,6.725,6.85,3.675,3.825,4.45,3.825,4.951219512,5429.073171
1529,squirrel,squirrel,animal,animal,animal,1.0,4.89,2885.0,279.0,animal|mammal,0.94943609,0.94943609,18.21428571,1.4359,4.9744,6.7692,1.641,6.7436,6.7179,3.359,3.3077,4.0513,5.1538,4.666666667,4951.647059000001
1530,squirt_gun,squirt gun,toy,toy,toy,1.0,5.0,,0.0,toy,0.238182548,0.472301342,17.33333333,6.8158,2.4474,1.1316,2.8158,1.2895,2.5263,6.4211,6.4211,6.4474,4.7895,4.693877551,7186.714286
1531,stained_glass,stained glass,,,home decor,1.0,5.0,,0.0,home decor,0.824324905,0.810135019,17.91666667,6.7059,5.5294,1.3529,5.7941,2.0882,1.2941,3.3529,3.0294,2.8235,6.2059,3.183673469,4821.346939
1532,stair,stair,,,,1.0,4.93,12171.0,69.0,,0.80567899,0.81187094,17.70588235,6.5714,3.5429,1.2571,5.8571,2.8286,1.4,3.2286,2.0857,1.5143,4.4286,3.764705882,6926.117647
1533,stake,stake,,,,1.0,4.21,12603.0,847.0,,0.492663597,0.511894366,18.15384615,6.6154,2.6667,1.3077,2.3333,1.7949,1.7436,6.5641,6.5128,6.4359,4.1026,4.29787234,6276.0
1534,stalagmite,stalagmite,,,,0.93,4.36,117.0,1.0,,0.305321637,0.554035088,18.26666667,1.2222,4.6111,2.9722,6.1944,6.6111,3.0278,3.9444,2.6944,2.0833,4.6389,4.54,5795.06
1535,stamp1,stamp,,,,1.0,4.7,4611.0,302.0,,0.906694054,0.906694054,18.30769231,6.8205,3.8205,1.4359,1.1795,1.6154,2.359,6.3333,6.5641,6.3846,4.8718,3.641509434,4508.09434
1536,stamp2,stamp,,tool,tool,1.0,4.7,4611.0,302.0,arts and crafts supply|tool,0.891277878,0.891277878,18.0,6.7027,3.1081,1.3784,1.5405,2.3784,2.2703,6.5676,6.5946,6.7027,5.0,4.132075472,5190.452829999999
1537,staple,staple,office supply,,office supply,1.0,4.34,2759.0,57.0,fastener|office supply,0.916660933,0.916660933,18.41666667,6.775,1.75,1.075,1.1,1.55,1.5,5.8,6.425,6.35,4.1,4.543478261000001,5359.5434780000005
1538,staple_gun,staple gun,tool,,tool,1.0,5.0,,0.0,construction equipment|hardware|tool,0.38287252,0.492378311,17.66666667,6.625,2.9062,1.1875,3.0312,1.6562,3.0,6.2188,6.2188,6.2812,3.9375,4.487804878,5537.512195
1539,stapler,stapler,office supply,,office supply,1.0,4.62,124.0,44.0,office supply|school supply,0.960233918,0.960233918,18.5,6.7436,2.7436,1.359,2.2308,1.5128,3.1538,6.3846,6.3333,6.359,4.2051,4.511111111,6560.955556
1540,star_fruit,star fruit,fruit,fruit,"food, fruit",0.96,4.73,,0.0,food|fruit,0.530589625,0.337067357,17.61538462,1.8421,4.8158,5.6053,1.8947,6.4211,2.1053,6.3158,6.4474,6.4474,5.7632,3.413043478,4892.282609000001
1541,starfish,starfish,,animal,animal,1.0,4.9,332.0,38.0,animal|sea animal,0.870780587,0.870780587,18.0,1.4,5.3,6.825,2.325,6.775,6.475,5.075,5.45,5.525,5.35,4.659574468,5491.06383
1542,station_wagon,station wagon,vehicle,"container, vehicle",vehicle,1.0,5.0,,0.0,vehicle,0.407941044,0.64871431,17.92307692,6.8718,4.2308,1.1538,6.641,1.5128,6.6667,2.6923,1.3846,5.0769,4.8718,4.08,8940.66
1543,statue,statue,,,home decor,1.0,4.93,7058.0,540.0,home decor,0.935576687,0.935576687,17.47058824,6.8108,5.4324,1.2703,6.8378,2.1081,1.3243,3.0,1.5946,1.4595,5.4595,3.836734694,6458.489796
1544,steak,steak,food,,food,1.0,4.96,5596.0,828.0,food,0.869991687,0.866287983,17.86666667,4.1081,3.973,2.3514,2.6486,5.1351,1.9459,6.027,6.1892,6.2432,5.7838,4.404255319,9899.021277
1545,steamroller,steamroller,,vehicle,vehicle,1.0,4.79,104.0,12.0,construction equipment|vehicle,0.203330158,0.282150512,18.07692308,6.8205,2.8205,1.4103,6.9487,1.4872,6.5128,2.4872,1.2308,4.1538,3.9231,4.764705882,6780.196078
1546,steering_wheel,steering wheel,part of car,,part of car,1.0,4.86,,0.0,part of car,0.947444387,0.947444387,18.0,6.9714,3.4,1.0857,2.8286,1.3143,5.4857,6.4286,6.0857,6.1143,4.4,4.42,4990.96
1547,stem,stem,,,,1.0,4.63,8963.0,114.0,,0.321371546,0.456988161,17.66666667,1.4474,3.3421,6.6316,1.9474,6.7632,3.2105,6.1842,6.1316,5.2632,4.8158,3.78,8504.3
1548,step_stool,step stool,furniture,furniture,furniture,1.0,4.78,,0.0,furniture,0.443647517,0.473403279,18.08333333,6.4865,3.3243,1.1892,3.2162,2.0811,2.3514,5.5676,5.6757,5.7568,4.3784,3.652173913,7769.065217
1549,stereo,stereo,electronic device,,electronic device,1.0,4.63,3454.0,304.0,electronic device,0.620297491,0.620297491,17.84615385,6.6842,4.0789,1.4474,4.7105,1.6316,2.0,5.0263,4.4474,4.5,5.5,4.422222222,8045.755556
1550,stethoscope,stethoscope,medical equipment,,medical equipment,1.0,4.86,464.0,48.0,medical equipment|scientific equipment,0.981180484,0.981180484,17.83333333,6.6053,3.9737,1.2632,1.7632,1.6842,2.1579,6.4211,6.5263,6.6316,4.5789,3.979166667,5117.041667
1551,stew,stew,food,food,food,1.0,4.43,2725.0,328.0,food,0.845827361,0.845827361,18.11111111,6.3684,4.0263,1.3684,2.4211,3.5526,1.8947,4.3947,4.5789,5.6579,6.1053,4.162790698,13175.02326
1552,stick,stick,,,,1.0,4.59,11795.0,4953.0,,0.509155619,0.539070149,18.0,1.375,2.8,3.825,2.45,6.675,2.65,6.325,6.425,6.45,4.225,4.458333333,8074.708333
1553,sticker,sticker,,,,1.0,4.67,2939.0,142.0,,0.798410572,0.798410572,17.92307692,6.6757,3.1351,1.2703,1.1892,1.6216,1.7568,6.4054,6.7027,5.7027,5.0811,3.98,5735.46
1554,stiletto,stiletto,,,clothing,0.96,4.74,422.0,17.0,clothing|footwear|women's clothing,0.126081871,0.368251347,18.46666667,6.7222,3.8611,1.3056,1.9167,1.5556,2.7778,6.2778,6.4444,6.3611,4.5833,4.333333333,7179.244444
1555,stilt,stilt,toy,,toy,0.97,4.5,560.0,2.0,toy,0.734163227,0.734163227,18.21428571,6.5714,3.0286,1.4857,3.4,2.8,4.0,5.7143,5.4571,5.2857,4.2857,4.813953488,5075.139535
1556,stingray,stingray,,animal,animal,1.0,4.9,227.0,15.0,animal|sea animal,0.683374348,0.683374348,18.15384615,1.2432,4.8378,6.8649,5.1351,6.7838,6.7838,2.7568,2.2703,2.7568,3.9459,4.307692308,4906.846154
1557,stir_fry,stir fry,food,,food,1.0,4.43,,0.0,food,0.693783325,0.688505547,18.0,6.3846,3.5897,1.6923,1.4615,4.1282,1.7949,5.8205,5.7949,6.2051,6.2051,4.304347826,7061.73913
1558,stirrup,stirrup,,,,0.97,4.9,416.0,12.0,,0.673098699,0.686256593,18.08333333,6.6389,2.9167,1.7222,3.1944,2.1944,3.3889,5.4167,5.6944,5.9722,4.1389,4.434782609,7464.478261
1559,stockings,stockings,clothing,clothing,clothing,1.0,4.62,,190.0,clothing|footwear|women's clothing,0.434453144,0.486852083,17.66666667,6.5789,2.8158,1.3684,1.2368,1.8684,2.3947,6.3684,6.5526,6.5789,4.8421,4.32,15783.14
